Fuel_Type,Body_Type,Transmission,KM_Driven,Model_Year,Price,Engine,Brand,Model,Registration_Year,City
Petrol,Hatchback,Manual,58000,2015,3.5,1196.0,Ford,Ford Figo,2015,hyderabad
Petrol,Hatchback,Manual,20266,2018,5.41,1086.0,Hyundai,Hyundai Santro,2019,hyderabad
Diesel,Hatchback,Manual,120000,2012,3.4,1396.0,Hyundai,Hyundai i20,2012,hyderabad
Petrol,Hatchback,Manual,90000,2008,1.85,1086.0,Hyundai,Hyundai Santro Xing,2008,hyderabad
Diesel,SUV,Manual,84910,2017,11.25,1582.0,Hyundai,Hyundai Creta,2017,hyderabad
Petrol,Sedan,Manual,70000,2020,10.0,1497.0,Honda,Honda City,2020,hyderabad
Diesel,Sedan,Manual,120000,2016,4.45,1120.0,Hyundai,Hyundai Xcent,2016,hyderabad
Diesel,SUV,Manual,109000,2018,11.95,1582.0,Hyundai,Hyundai Creta,2018,hyderabad
Petrol,Hatchback,Manual,44000,2016,4.4,998.0,Maruti,Maruti Celerio,2017,hyderabad
Petrol,Hatchback,Manual,44363,2019,5.03,998.0,Maruti,Maruti Celerio X,2019,hyderabad
Petrol,Sedan,Automatic,39461,2018,7.02,1197.0,Maruti,Maruti Swift Dzire,2018,hyderabad
Diesel,Sedan,Automatic,120000,2012,11.75,2148.0,Mercedes-Benz,Mercedes-Benz E-Class,2012,hyderabad
Petrol,Hatchback,Manual,59126,2018,6.9,1197.0,Maruti,Maruti Baleno,2018,hyderabad
Petrol,Hatchback,Manual,65331,2018,5.2,1197.0,Hyundai,Hyundai Grand i10,2018,hyderabad
Petrol,Hatchback,Manual,45000,2017,6.99,998.0,Maruti,Maruti Baleno,2017,hyderabad
Petrol,Hatchback,Manual,41378,2013,4.36,1197.0,Maruti,Maruti Swift,2013,hyderabad
Diesel,Sedan,Manual,120000,2013,2.5,1248.0,Tata,Tata Manza,2013,hyderabad
Petrol,Sedan,Manual,124781,2014,5.02,1497.0,Honda,Honda City,2014,hyderabad
Petrol,Hatchback,Manual,63313,2016,5.1,1197.0,Maruti,Maruti Swift,2016,hyderabad
Diesel,Hatchback,Manual,62535,2016,6.6,1248.0,Maruti,Maruti Baleno,2017,hyderabad
Petrol,Hatchback,Manual,89581,2017,5.99,1197.0,Maruti,Maruti Baleno,2017,hyderabad
Diesel,Sedan,Manual,120000,2011,2.5,1399.0,Ford,Ford Fiesta Classic,2011,hyderabad
Diesel,Sedan,Automatic,78866,2017,34.0,1999.0,Jaguar,Jaguar XE,2017,hyderabad
Diesel,Sedan,Automatic,120000,2014,7.5,1968.0,Volkswagen,Volkswagen Jetta,2014,hyderabad
Diesel,SUV,Manual,58000,2018,15.95,2179.0,Mahindra,Mahindra XUV500,2018,hyderabad
Petrol,Hatchback,Manual,90000,2012,3.1,998.0,Maruti,Maruti Wagon R,2013,hyderabad
Petrol,Hatchback,Manual,59000,2017,6.75,998.0,Maruti,Maruti Baleno,2017,hyderabad
Diesel,Sedan,Automatic,66000,2013,35.0,2993.0,Jaguar,Jaguar XJ,2014,hyderabad
Diesel,SUV,Automatic,100000,2011,12.0,2987.0,Mercedes-Benz,Mercedes-Benz M-Class,2011,hyderabad
Petrol,Hatchback,Manual,99003,2019,3.92,998.0,Maruti,Maruti S-Presso,2019,hyderabad
Petrol,Hatchback,Manual,76003,2019,4.01,998.0,Maruti,Maruti S-Presso,2020,hyderabad
Diesel,SUV,Automatic,70000,2017,42.0,1968.0,Audi,Audi Q5,2017,hyderabad
Petrol,Hatchback,Manual,101863,2017,5.81,1197.0,Maruti,Maruti Baleno,2017,hyderabad
Diesel,Sedan,Automatic,107344,2018,9.09,1498.0,Volkswagen,Volkswagen Vento,2018,hyderabad
Diesel,SUV,Automatic,100000,2011,24.0,2987.0,Mercedes-Benz,Mercedes-Benz M-Class,2011,hyderabad
Petrol,Hatchback,Manual,56129,2018,5.43,1197.0,Hyundai,Hyundai Grand i10,2018,hyderabad
Diesel,MUV,Manual,70599,2019,11.0,1248.0,Maruti,Maruti Ertiga,2019,hyderabad
Diesel,Sedan,Automatic,97208,2018,7.43,1498.0,Honda,Honda Amaze,2018,hyderabad
Petrol,Sedan,Manual,53509,2020,9.97,999.0,Skoda,Skoda Rapid,2020,hyderabad
Diesel,SUV,Manual,52000,2017,15.99,1956.0,Jeep,Jeep Compass,2017,hyderabad
Petrol,Hatchback,Manual,97621,2021,8.11,1197.0,Hyundai,Hyundai i20,2021,hyderabad
Petrol,Hatchback,Manual,113000,2009,2.5,1086.0,Hyundai,Hyundai i10,2009,hyderabad
Diesel,MUV,Manual,152000,2008,6.5,2494.0,Toyota,Toyota Innova,2008,hyderabad
Diesel,SUV,Manual,78000,2018,9.75,1248.0,Maruti,Maruti SX4 S Cross,2018,hyderabad
Diesel,Sedan,Automatic,93000,2011,11.99,1968.0,Audi,Audi A4,2011,hyderabad
Petrol,Sedan,Manual,48000,2001,9.99,2987.0,Mercedes-Benz,Mercedes-Benz S-Class,2001,hyderabad
Diesel,MUV,Manual,55000,2013,5.25,1248.0,Chevrolet,Chevrolet Enjoy,2013,hyderabad
Diesel,Sedan,Manual,131852,2012,4.2,1248.0,Maruti,Maruti Swift Dzire,2012,hyderabad
Petrol,Hatchback,Manual,20000,2021,6.0,1197.0,Maruti,Maruti Swift,2021,hyderabad
Diesel,SUV,Manual,44416,2019,9.96,1461.0,Renault,Renault Duster,2019,hyderabad
Petrol,Hatchback,Manual,69408,2012,3.11,1198.0,Honda,Honda Brio,2012,hyderabad
Petrol,SUV,Manual,10000,2022,17.0,999.0,Volkswagen,Volkswagen Taigun,2022,hyderabad
Petrol,Hatchback,Manual,78911,2016,5.72,1197.0,Maruti,Maruti Baleno,2016,hyderabad
Petrol,Hatchback,Manual,85298,2017,3.07,1198.0,Datsun,Datsun GO,2018,hyderabad
Petrol,Sedan,Manual,60529,2014,4.54,1497.0,Honda,Honda City,2014,hyderabad
Diesel,Sedan,Manual,115276,2017,7.75,1498.0,Skoda,Skoda Rapid,2017,hyderabad
Diesel,SUV,Automatic,60000,2019,8.5,1248.0,Maruti,Maruti Vitara Brezza,2019,hyderabad
Petrol,SUV,Manual,30241,2020,9.07,1498.0,Renault,Renault Duster,2021,hyderabad
Petrol,Hatchback,Manual,24197,2019,5.09,1086.0,Hyundai,Hyundai Santro,2020,hyderabad
Petrol,SUV,Automatic,20000,2022,48.0,1332.0,Mercedes-Benz,Mercedes-Benz GLA,2022,hyderabad
Petrol,Hatchback,Manual,44981,2021,9.4,998.0,Hyundai,Hyundai i20 N Line,2021,hyderabad
Diesel,Hatchback,Manual,85497,2011,2.27,1461.0,Nissan,Nissan Micra,2011,hyderabad
Petrol,SUV,Automatic,20000,2022,62.0,1984.0,Audi,Audi Q5,2022,hyderabad
Petrol,Hatchback,Manual,30000,2019,6.5,1197.0,Maruti,Maruti Baleno,2019,hyderabad
Diesel,Hatchback,Manual,80000,2017,5.8,1248.0,Maruti,Maruti Swift,2017,hyderabad
Petrol,Hatchback,Automatic,41000,2017,5.95,1198.0,Honda,Honda Brio,2017,hyderabad
Diesel,SUV,Automatic,73000,2017,11.0,1582.0,Hyundai,Hyundai Creta,2017,hyderabad
Petrol,Sedan,Manual,40000,2022,7.7,1197.0,Maruti,Maruti Swift Dzire,2022,hyderabad
Petrol,Hatchback,Manual,27000,2018,6.95,1197.0,Maruti,Maruti Swift,2018,hyderabad
Petrol,Hatchback,Manual,57380,2018,4.96,1199.0,Tata,Tata Tiago,2019,hyderabad
Diesel,Sedan,Automatic,81334,2018,12.61,1582.0,Hyundai,Hyundai Elantra,2018,hyderabad
Cng,Sedan,Manual,70000,2022,8.75,1197.0,Maruti,Maruti Swift Dzire,2022,hyderabad
Diesel,SUV,Manual,32483,2021,9.28,1497.0,Tata,Tata Nexon,2021,hyderabad
Diesel,SUV,Manual,71220,2016,8.04,1248.0,Maruti,Maruti Vitara Brezza,2016,hyderabad
Petrol,SUV,Manual,17459,2021,11.0,998.0,Kia,Kia Sonet,2021,hyderabad
Petrol,SUV,Manual,6517,2023,12.75,1462.0,Maruti,Maruti Brezza,2023,hyderabad
Diesel,SUV,Manual,70427,2018,9.5,1396.0,Hyundai,Hyundai Creta,2018,hyderabad
Petrol,Hatchback,Automatic,52306,2018,4.0,998.0,Maruti,Maruti Alto K10,2018,hyderabad
Diesel,Sedan,Automatic,111670,2015,5.5,1498.0,Volkswagen,Volkswagen Vento,2015,hyderabad
Petrol,Hatchback,Manual,40000,2019,4.75,998.0,Maruti,Maruti Wagon R,2019,hyderabad
Diesel,Hatchback,Manual,67000,2017,7.2,1396.0,Hyundai,Hyundai i20 Active,2017,hyderabad
Diesel,Sedan,Automatic,77000,2018,40.5,1995.0,BMW,BMW 5 Series,2018,hyderabad
Diesel,SUV,Automatic,71000,2016,38.75,2993.0,BMW,BMW X5,2016,hyderabad
Petrol,Sedan,Manual,88471,2012,4.17,1497.0,Honda,Honda City,2012,hyderabad
Diesel,Hatchback,Manual,88479,2018,5.32,1186.0,Hyundai,Hyundai Grand i10,2019,hyderabad
Petrol,MUV,Manual,39000,2020,11.5,1462.0,Maruti,Maruti XL6,2020,hyderabad
Diesel,Sedan,Automatic,50003,2018,9.44,1498.0,Volkswagen,Volkswagen Vento,2018,hyderabad
Petrol,Hatchback,Manual,82163,2017,5.01,1197.0,Hyundai,Hyundai Grand i10,2017,hyderabad
Petrol,Hatchback,Manual,40000,2022,8.5,1197.0,Maruti,Maruti Baleno,2022,hyderabad
Petrol,Hatchback,Manual,108560,2016,4.72,1197.0,Maruti,Maruti Swift,2016,hyderabad
Diesel,SUV,Manual,70000,2014,8.6,2179.0,Mahindra,Mahindra XUV500,2014,hyderabad
Petrol,Hatchback,Manual,28292,2021,4.69,999.0,Datsun,Datsun RediGO,2021,hyderabad
Petrol,Hatchback,Manual,117467,2017,2.89,796.0,Maruti,Maruti Alto 800,2018,hyderabad
Petrol,Hatchback,Manual,65000,2019,6.9,1197.0,Maruti,Maruti Baleno,2019,hyderabad
Petrol,Hatchback,Manual,60541,2012,3.21,1197.0,Hyundai,Hyundai i10,2013,hyderabad
Petrol,SUV,Manual,60000,2015,5.75,999.0,Ford,Ford Ecosport,2015,hyderabad
Petrol,Sedan,Manual,76355,2019,8.9,1497.0,Honda,Honda City,2019,hyderabad
Petrol,Hatchback,Automatic,60000,2021,5.25,998.0,Maruti,Maruti S-Presso,2021,hyderabad
Diesel,SUV,Manual,50000,2019,9.0,1461.0,Nissan,Nissan Terrano,2019,hyderabad
Diesel,SUV,Manual,96000,2019,16.5,1956.0,MG,MG Hector,2020,hyderabad
Diesel,SUV,Manual,63000,2020,11.2,1497.0,Mahindra,Mahindra XUV300,2020,hyderabad
Petrol,Hatchback,Manual,40000,2020,5.99,1197.0,Hyundai,Hyundai Grand i10 Nios,2020,hyderabad
Petrol,SUV,Manual,30000,2021,10.2,998.0,Hyundai,Hyundai Venue,2021,hyderabad
Petrol,Sedan,Manual,101543,2014,4.43,1197.0,Maruti,Maruti Swift Dzire,2015,hyderabad
Petrol,Hatchback,Manual,66424,2016,6.44,1197.0,Maruti,Maruti Baleno,2016,hyderabad
Petrol,SUV,Manual,120000,2020,7.5,1462.0,Maruti,Maruti SX4 S Cross,2020,hyderabad
Petrol,Hatchback,Manual,33433,2018,5.19,1199.0,Tata,Tata Tiago,2018,hyderabad
Diesel,Hatchback,Manual,72169,2016,6.95,1396.0,Hyundai,Hyundai i20,2016,hyderabad
Petrol,Sedan,Automatic,48175,2018,9.81,1497.0,Honda,Honda City,2018,hyderabad
Petrol,Hatchback,Manual,73452,2014,4.25,998.0,Maruti,Maruti Celerio,2014,hyderabad
Petrol,SUV,Automatic,54807,2020,15.37,1451.0,MG,MG Hector,2020,hyderabad
Petrol,Hatchback,Manual,47118,2017,3.23,796.0,Maruti,Maruti Alto 800,2017,hyderabad
Petrol,SUV,Manual,100000,2017,7.0,1198.0,Tata,Tata Nexon,2017,hyderabad
Petrol,SUV,Manual,41192,2021,8.09,999.0,Nissan,Nissan Magnite,2021,hyderabad
Diesel,SUV,Manual,70000,2019,17.85,1956.0,Tata,Tata Harrier,2019,hyderabad
Diesel,SUV,Automatic,105264,2016,26.5,3198.0,Ford,Ford Endeavour,2018,hyderabad
Petrol,SUV,Automatic,70000,2012,11.95,2354.0,Honda,Honda CR-V,2012,hyderabad
Diesel,SUV,Automatic,50380,2017,48.0,1999.0,Land Rover,Land Rover Range Rover Evoque,2018,hyderabad
Diesel,Sedan,Manual,80000,2010,2.45,1248.0,Tata,Tata Manza,2010,hyderabad
Petrol,Hatchback,Manual,51000,2016,4.25,998.0,Maruti,Maruti Celerio,2016,hyderabad
Petrol,Hatchback,Manual,31846,2017,3.85,999.0,Renault,Renault KWID,2018,hyderabad
Diesel,Hatchback,Manual,63000,2015,5.45,1120.0,Hyundai,Hyundai Grand i10,2015,hyderabad
Diesel,Hatchback,Manual,114676,2015,5.88,1396.0,Hyundai,Hyundai i20,2016,hyderabad
Diesel,Hatchback,Manual,82662,2019,7.47,1396.0,Hyundai,Hyundai i20,2019,hyderabad
Petrol,Hatchback,Manual,50000,2014,2.8,998.0,Maruti,Maruti Alto K10,2014,hyderabad
Petrol,MUV,Manual,66518,2019,6.33,999.0,Renault,Renault Triber,2020,hyderabad
Petrol,Sedan,Manual,57927,2017,8.14,1497.0,Honda,Honda City,2018,hyderabad
Petrol,Sedan,Manual,40000,2019,9.0,1462.0,Maruti,Maruti Ciaz,2019,hyderabad
Petrol,Hatchback,Manual,16115,2021,6.05,1199.0,Tata,Tata Tiago,2021,hyderabad
Petrol,Hatchback,Manual,50829,2009,2.7,1197.0,Hyundai,Hyundai i10,2009,hyderabad
Petrol,Hatchback,Manual,25467,2019,6.22,1197.0,Hyundai,Hyundai Grand i10 Nios,2019,hyderabad
Petrol,Hatchback,Manual,71071,2020,3.17,796.0,Maruti,Maruti Alto 800,2020,hyderabad
Petrol,Sedan,Manual,55000,2016,7.95,1591.0,Hyundai,Hyundai Verna,2016,hyderabad
Petrol,Hatchback,Manual,55563,2017,6.02,1197.0,Hyundai,Hyundai i20,2017,hyderabad
Petrol,Hatchback,Automatic,54000,2015,5.75,1197.0,Hyundai,Hyundai Grand i10,2015,hyderabad
Petrol,Hatchback,Manual,70000,2019,6.75,1197.0,Hyundai,Hyundai i20,2019,hyderabad
Diesel,Sedan,Automatic,54000,2017,19.99,1969.0,Volvo,Volvo S60,2017,hyderabad
Petrol,SUV,Automatic,41000,2016,7.5,1496.0,Ford,Ford Ecosport,2016,hyderabad
Petrol,Hatchback,Manual,70000,2011,3.5,1197.0,Hyundai,Hyundai i20,2011,hyderabad
Petrol,Hatchback,Manual,62500,2020,7.49,1197.0,Maruti,Maruti Baleno,2020,hyderabad
Petrol,Hatchback,Manual,20000,2021,5.5,1086.0,Hyundai,Hyundai Santro,2021,hyderabad
Petrol,Hatchback,Manual,60350,2016,5.99,1197.0,Hyundai,Hyundai i20,2016,hyderabad
Petrol,Hatchback,Manual,52266,2015,5.7,1197.0,Hyundai,Hyundai i20,2015,hyderabad
Diesel,Sedan,Manual,58431,2018,8.95,1248.0,Maruti,Maruti Ciaz,2018,hyderabad
Petrol,Sedan,Automatic,41372,2017,10.11,1497.0,Honda,Honda City,2018,hyderabad
Petrol,Hatchback,Manual,46863,2014,2.67,796.0,Maruti,Maruti Alto 800,2014,hyderabad
Petrol,Sedan,Automatic,66500,2014,5.7,1498.0,Nissan,Nissan Sunny,2014,hyderabad
Petrol,Hatchback,Manual,49374,2014,3.69,1086.0,Hyundai,Hyundai i10,2015,hyderabad
Diesel,Sedan,Manual,120000,2012,3.6,1598.0,Skoda,Skoda Rapid,2012,hyderabad
Petrol,Hatchback,Manual,62832,2021,6.05,1199.0,Tata,Tata Tiago,2021,hyderabad
Petrol,Hatchback,Manual,61155,2016,5.85,1197.0,Hyundai,Hyundai i20,2017,hyderabad
Diesel,Hatchback,Automatic,75000,2014,17.99,1995.0,BMW,BMW 1 Series,2014,hyderabad
Petrol,Hatchback,Manual,12045,2021,7.23,1197.0,Maruti,Maruti Swift,2021,hyderabad
Petrol,Sedan,Manual,60700,2020,8.95,1462.0,Maruti,Maruti Ciaz,2020,hyderabad
Diesel,Sedan,Automatic,85000,2013,13.5,2143.0,Mercedes-Benz,Mercedes-Benz C-Class,2013,hyderabad
Petrol,Sedan,Automatic,44276,2020,13.2,1497.0,Honda,Honda City,2020,hyderabad
Diesel,Sedan,Automatic,99000,2015,19.99,1968.0,Audi,Audi A4,2015,hyderabad
Diesel,Sedan,Automatic,78000,2015,24.99,1968.0,Audi,Audi A6,2015,hyderabad
Diesel,Sedan,Automatic,70000,2013,17.0,2179.0,Jaguar,Jaguar XF,2013,hyderabad
Diesel,Sedan,Automatic,70000,2013,18.0,2179.0,Jaguar,Jaguar XF,2013,hyderabad
Diesel,Sedan,Automatic,70000,2013,17.5,2179.0,Jaguar,Jaguar XF,2013,hyderabad
Petrol,Hatchback,Manual,22264,2021,4.29,796.0,Maruti,Maruti Alto 800,2021,hyderabad
Petrol,Hatchback,Manual,103763,2018,3.76,1197.0,Maruti,Maruti Ignis,2019,hyderabad
Diesel,SUV,Automatic,109000,2012,10.15,1985.0,Volvo,Volvo XC60,2012,hyderabad
Petrol,Hatchback,Manual,49043,2012,3.12,1197.0,Hyundai,Hyundai i10,2012,hyderabad
Petrol,Hatchback,Automatic,70666,2017,4.92,998.0,Maruti,Maruti Celerio,2017,hyderabad
Diesel,SUV,Automatic,128000,2011,37.0,2993.0,Land Rover,Land Rover Range Rover Sport,2011,hyderabad
Diesel,Sedan,Automatic,65815,2018,8.0,1248.0,Maruti,Maruti Swift Dzire,2018,hyderabad
Petrol,Hatchback,Manual,79000,2010,1.65,796.0,Maruti,Maruti Alto,2010,hyderabad
Petrol,Hatchback,Automatic,48580,2020,8.31,1197.0,Maruti,Maruti Baleno,2020,hyderabad
Petrol,Hatchback,Manual,44646,2018,6.91,1197.0,Hyundai,Hyundai i20,2018,hyderabad
Petrol,Hatchback,Manual,71963,2008,1.75,998.0,Maruti,Maruti Wagon R,2011,hyderabad
Petrol,Hatchback,Manual,26678,2017,4.93,1197.0,Hyundai,Hyundai Grand i10,2017,hyderabad
Diesel,Sedan,Manual,152000,2015,5.99,1498.0,Honda,Honda City,2015,hyderabad
Diesel,SUV,Automatic,101000,2016,23.95,2198.0,Ford,Ford Endeavour,2016,hyderabad
Diesel,Hatchback,Manual,41000,2012,3.2,936.0,Chevrolet,Chevrolet Beat,2012,hyderabad
Diesel,SUV,Manual,109000,2018,31.5,2755.0,Toyota,Toyota Fortuner,2018,hyderabad
Diesel,Sedan,Manual,83000,2017,8.25,1498.0,Skoda,Skoda Rapid,2017,hyderabad
Diesel,Hatchback,Manual,80000,2012,3.75,1248.0,Maruti,Maruti Ritz,2013,hyderabad
Diesel,Hatchback,Manual,94514,2011,3.23,1248.0,Maruti,Maruti Swift,2011,hyderabad
Petrol,Sedan,Manual,67037,2015,4.87,1197.0,Maruti,Maruti Swift Dzire,2016,hyderabad
Diesel,SUV,Manual,120000,2004,2.9,2179.0,Mahindra,Mahindra Scorpio,2004,hyderabad
Petrol,Hatchback,Manual,35540,2019,7.09,1197.0,Toyota,Toyota Glanza,2020,hyderabad
Diesel,SUV,Manual,47627,2019,9.83,1461.0,Renault,Renault Captur,2019,hyderabad
Petrol,Sedan,Automatic,98000,2009,4.5,1794.0,Toyota,Toyota Corolla Altis,2009,hyderabad
Petrol,Hatchback,Manual,55943,2018,6.72,1197.0,Hyundai,Hyundai i20,2018,hyderabad
Diesel,SUV,Automatic,71000,2018,13.5,1582.0,Hyundai,Hyundai Creta,2018,hyderabad
Petrol,Hatchback,Automatic,117924,2018,4.57,998.0,Maruti,Maruti Celerio,2018,hyderabad
Petrol,Hatchback,Manual,92195,2013,3.11,998.0,Maruti,Maruti Wagon R,2014,hyderabad
Petrol,Sedan,Automatic,40000,2003,1.5,2359.0,Hyundai,Hyundai Sonata,2003,hyderabad
Petrol,Hatchback,Automatic,49009,2018,6.23,1197.0,Maruti,Maruti Swift,2018,hyderabad
Petrol,SUV,Automatic,31650,2020,10.9,998.0,Kia,Kia Sonet,2020,hyderabad
Petrol,MUV,Manual,20000,2022,16.0,1353.0,Kia,Kia Carens,2022,hyderabad
Petrol,Hatchback,Manual,70000,2009,2.0,1197.0,Hyundai,Hyundai i10,2009,hyderabad
Diesel,Sedan,Automatic,39000,2018,9.25,1582.0,Hyundai,Hyundai Verna,2018,hyderabad
Petrol,SUV,Automatic,10000,2022,11.5,1197.0,Mahindra,Mahindra XUV300,2022,hyderabad
Diesel,SUV,Automatic,93615,2018,11.5,1582.0,Hyundai,Hyundai Creta,2018,hyderabad
Petrol,MUV,Manual,6400,2022,25.5,2694.0,Toyota,Toyota Innova Crysta,2022,hyderabad
Petrol,Sedan,Manual,16727,2022,8.95,1462.0,Maruti,Maruti Ciaz,2022,hyderabad
Petrol,SUV,Manual,63334,2019,10.09,1591.0,Hyundai,Hyundai Creta,2019,hyderabad
Petrol,SUV,Manual,14000,2021,10.5,999.0,Nissan,Nissan Magnite,2022,hyderabad
Petrol,Hatchback,Manual,96540,2018,4.41,1197.0,Maruti,Maruti Ignis,2018,hyderabad
Petrol,Sedan,Automatic,92585,2018,7.59,1496.0,Toyota,Toyota Yaris,2018,hyderabad
Petrol,SUV,Manual,53861,2014,4.25,1499.0,Ford,Ford Ecosport,2014,hyderabad
Petrol,Hatchback,Manual,65761,2012,3.06,998.0,Maruti,Maruti Wagon R,2012,hyderabad
Diesel,Sedan,Manual,67000,2015,6.0,1498.0,Volkswagen,Volkswagen Vento,2015,hyderabad
Diesel,SUV,Manual,122100,2018,13.85,1956.0,Jeep,Jeep Compass,2018,hyderabad
Diesel,Sedan,Automatic,53873,2017,7.36,1248.0,Maruti,Maruti Swift Dzire,2018,hyderabad
Diesel,SUV,Manual,60000,2019,8.4,1248.0,Maruti,Maruti Vitara Brezza,2019,hyderabad
Diesel,Hatchback,Manual,89197,2013,4.26,1248.0,Maruti,Maruti Swift,2013,hyderabad
Petrol,Hatchback,Manual,30000,2020,3.05,799.0,Datsun,Datsun RediGO,2020,hyderabad
Petrol,Hatchback,Manual,70000,2018,6.29,1197.0,Hyundai,Hyundai i20,2018,hyderabad
Petrol,Hatchback,Automatic,28700,2021,8.69,1197.0,Maruti,Maruti Baleno,2021,hyderabad
Petrol,Sedan,Automatic,20000,2022,18.5,999.0,Volkswagen,Volkswagen Virtus,2022,hyderabad
Petrol,Hatchback,Manual,91629,2012,3.0,1197.0,Hyundai,Hyundai i10,2012,hyderabad
Diesel,Hatchback,Manual,30000,2021,8.5,1499.0,Ford,Ford Freestyle,2021,hyderabad
Petrol,Hatchback,Manual,7058,2022,8.7,1197.0,Maruti,Maruti Baleno,2022,hyderabad
Diesel,Sedan,Automatic,86500,2017,7.75,1248.0,Maruti,Maruti Swift Dzire,2017,hyderabad
Petrol,Sedan,Manual,76438,2015,4.16,1198.0,Honda,Honda Amaze,2015,hyderabad
Petrol,SUV,Manual,24489,2017,10.25,1591.0,Hyundai,Hyundai Creta,2017,hyderabad
Petrol,Hatchback,Automatic,20000,2022,7.9,1197.0,Maruti,Maruti Swift,2022,hyderabad
Diesel,Sedan,Manual,110600,2017,8.55,1582.0,Hyundai,Hyundai Verna,2017,hyderabad
Petrol,Hatchback,Manual,63840,2019,6.49,1197.0,Maruti,Maruti Baleno,2020,hyderabad
Petrol,Hatchback,Manual,74000,2009,2.3,1197.0,Hyundai,Hyundai i10,2009,hyderabad
Petrol,Hatchback,Manual,21314,2021,5.99,1199.0,Tata,Tata Tiago,2021,hyderabad
Diesel,Sedan,Automatic,40007,2017,9.0,1582.0,Hyundai,Hyundai Verna,2018,hyderabad
Diesel,Sedan,Manual,89997,2015,6.22,1248.0,Maruti,Maruti Swift Dzire,2015,hyderabad
Petrol,Hatchback,Manual,64736,2014,3.62,1198.0,Honda,Honda Brio,2014,hyderabad
Diesel,SUV,Automatic,105000,2013,12.95,1968.0,Audi,Audi Q3,2013,hyderabad
Petrol,SUV,Manual,40687,2020,9.64,1462.0,Maruti,Maruti SX4 S Cross,2021,hyderabad
Petrol,Sedan,Automatic,33000,2012,3.95,1499.0,Ford,Ford Fiesta,2013,hyderabad
Petrol,Hatchback,Automatic,57000,2016,4.6,998.0,Maruti,Maruti Celerio,2017,hyderabad
Diesel,MUV,Manual,120000,2006,4.0,2494.0,Toyota,Toyota Innova,2006,hyderabad
Diesel,SUV,Manual,88000,2019,13.25,1493.0,Kia,Kia Seltos,2019,hyderabad
Petrol,Hatchback,Manual,80000,2009,2.15,1197.0,Hyundai,Hyundai i10,2009,hyderabad
Petrol,SUV,Manual,49500,2020,10.5,998.0,Hyundai,Hyundai Venue,2020,hyderabad
Petrol,Hatchback,Manual,15985,2020,4.65,999.0,Renault,Renault KWID,2020,hyderabad
Petrol,Sedan,Manual,85871,2015,5.74,1497.0,Honda,Honda City,2015,hyderabad
Petrol,Hatchback,Manual,73665,2012,2.95,1197.0,Hyundai,Hyundai i10,2012,hyderabad
Petrol,SUV,Automatic,31614,2020,260.0,2995.0,Land Rover,Land Rover Range Rover,2021,hyderabad
Petrol,Sedan,Manual,70380,2021,7.07,1199.0,Tata,Tata Tigor,2021,hyderabad
Petrol,Hatchback,Manual,73202,2016,6.05,1197.0,Hyundai,Hyundai i20,2016,hyderabad
Petrol,Sedan,Automatic,80000,2016,5.65,1199.0,Honda,Honda Amaze,2016,hyderabad
Diesel,Hatchback,Manual,58006,2017,6.08,1248.0,Maruti,Maruti Swift,2018,hyderabad
Petrol,Hatchback,Automatic,64000,2019,7.25,1197.0,Maruti,Maruti Swift,2019,hyderabad
Petrol,Hatchback,Manual,50670,2014,3.69,1198.0,Honda,Honda Brio,2014,hyderabad
Petrol,Hatchback,Automatic,41058,2020,5.08,1086.0,Hyundai,Hyundai Santro,2020,hyderabad
Diesel,SUV,Manual,120000,2013,3.6,1461.0,Renault,Renault Duster,2013,hyderabad
Petrol,Hatchback,Manual,56367,2014,3.99,998.0,Maruti,Maruti Wagon R Stingray,2014,hyderabad
Petrol,SUV,Manual,41000,2019,9.2,998.0,Hyundai,Hyundai Venue,2019,hyderabad
Petrol,Hatchback,Manual,40000,2019,7.4,1197.0,Hyundai,Hyundai i20,2019,hyderabad
Petrol,Hatchback,Automatic,16000,2016,6.25,1197.0,Hyundai,Hyundai Grand i10,2016,hyderabad
Petrol,Hatchback,Automatic,69900,2016,4.5,998.0,Maruti,Maruti Celerio,2016,hyderabad
Petrol,Sedan,Manual,120000,2016,6.5,1497.0,Honda,Honda City,2016,hyderabad
Petrol,Hatchback,Manual,95000,2016,4.5,1199.0,Tata,Tata Tiago,2016,hyderabad
Diesel,Sedan,Automatic,35000,2018,24.45,1968.0,Audi,Audi A3,2019,hyderabad
Petrol,Sedan,Automatic,66000,2014,6.75,1497.0,Honda,Honda City,2014,hyderabad
Diesel,Sedan,Manual,67905,2016,6.52,1248.0,Maruti,Maruti Ciaz,2016,hyderabad
Petrol,Hatchback,Manual,19348,2019,4.96,1086.0,Hyundai,Hyundai Santro,2019,hyderabad
Petrol,Sedan,Manual,35000,2017,6.5,1198.0,Honda,Honda Amaze,2017,hyderabad
Petrol,Sedan,Manual,30811,2017,7.89,1591.0,Hyundai,Hyundai Verna,2017,hyderabad
Petrol,Hatchback,Manual,73227,2019,4.58,998.0,Maruti,Maruti Celerio X,2019,hyderabad
Diesel,Sedan,Manual,80000,2010,2.0,1248.0,Tata,Tata Manza,2010,hyderabad
Petrol,Hatchback,Manual,90184,2012,3.11,1198.0,Honda,Honda Brio,2012,hyderabad
Petrol,SUV,Manual,30000,2021,10.0,1462.0,Maruti,Maruti SX4 S Cross,2021,hyderabad
